user,location,text
BitacoraBCS,,Se prepara @AMICNacional para enfrentar la contingencia económica que traerá a la #MYPYMES la contingencia por… https://t.co/7JCrlATZHI
Periodico5inco,"Cd. Victoria, MX","😷🧪 #QuédateEnCasa #Covid19... 
De doble capa, serán sometidos a esterilización y utilizados donde se requieran.… https://t.co/3kvlk3tUgP"
n1_maximo,"Madrid, España","#dia36 del #confinamiento por #COVID19 hoy toda la familia a tope con sus tareas, su ordenador y sus obligaciones.… https://t.co/EIf5QNuO7R"
papasinparadig1,,Cocinando pizza para un picnic en la sala.#QuedateEnCasa @YouTubeMexico @instagram #COVID19 #Jalisco https://t.co/hMzMAHeq3o
Jesus_Enrique88,Los Cuatro Diablos - Chile !!,"Servipag entrega recomendaciones para adultos mayores en el proceso de cobro de pensiones.

#YOmeCuido #YoTEcuido… https://t.co/6CLIJlCSSK"
MychelleMy1,,"Mira, @PabloIglesias . Ahora, ya sólo te falta matar un elefante. Pero como en España no tenemos, hazte la foto con… https://t.co/6Waipa9pfI"
TricomSV,"San Salvador, El Salvador","Webinar sobre Comunicación de Crisis en la pandemia del #Covid19 #Formanchuk

https://t.co/3xRyi8hbTr"
ElCacao_,"Miranda, Venezuela","Gob. @laidygomezf: Ministro de Energía Eléctrica: le exijo, le solicito, le propongo, lo exhorto a un plan de conti… https://t.co/8DFDcbnRL3"
Reporte_Indigo,CDMX / Guadalajara / Monterrey,"#Entérate | Tras la muerte por intoxicación de varias personas alrededor del mundo, la Organización Mundial de la S… https://t.co/zeYWsRRAFJ"
w3myrem,I❤🇪🇸 #IWillSurvive,"Presidente #Asturias que se siente saltandose el confinamiento para 'ir a por ropa'? 
Podemos todos los ciudadanos… https://t.co/qGRywfkqPB"
oyeestoo,"Panama, City",Si estas interesado en recibir devocionales diarios escríbenos! Recuerda seguir a @pasBailey… https://t.co/pECyP6f195
defensoria_Guar,,@defensoria_Guar En esta cuarentena colectiva ante la Pandemia del  #COVID19  la clave es la prevención.… https://t.co/2z9M9yFVF0
CLMpressDigital,"Castilla-La Mancha, España",El servicio de Mantenimiento de Diputación de Cuenca desinfecta los edificios provinciales para luchar contra el Co… https://t.co/pTRR2PjFNG
IPMasticard,email: masticard@gmail.com,"@oscarlopez_cr ApoyoTOTAL
a las Señoritas
de losDiputados y
exDiputados de la
@asambleacr

por lo que hoyMismo
Apro… https://t.co/4G5CW8rD59"
CLMpressDigital,"Castilla-La Mancha, España",El 91% de españoles lleva el confinamiento “razonablemente bien” o “muy bien” https://t.co/SFYs3JtHYH… https://t.co/gqYHT1nfbe
CLMpressDigital,"Castilla-La Mancha, España",Casi 3.000 personas identificadas y más de 6.000 vehículos controlados en las labores de control de la Policía Loca… https://t.co/uBZK69R1gB
CLMpressDigital,"Castilla-La Mancha, España","El equipo de Gobierno de Talavera destaca las actuaciones que se han implementado en desinfección, ayudas sociales… https://t.co/uUJjnwz98i"
Alfonso_rx,,Venceremos el COVID-19 Cantando!!  - QUÉDATE - Alpha´s Adventures https://t.co/x0c1AVjKIB vía @YouTube… https://t.co/bbz2aRp8UY
CLMpressDigital,"Castilla-La Mancha, España",FECIR y CEAT muestran su indignación al llegar tarde las últimas medidas del Gobierno para los autónomos… https://t.co/bY3wxoXPJJ
MaikaSpain,Altetico Madrid,#PSOE #COVID19 PEDRO S y porque no c...haves caso a TUS VOTANTES INCLUIDA YO?VALE MAS LA ....con LA que te has alia… https://t.co/hJfo7E2ZnL
RadioNacionalFM,"Lima, Peru",#Puno #COVID19 Personal del Hospital Carlos Monge Medrano realizó el 1er. simulacro de atención a pacientes con… https://t.co/mX0VyWRKGf
MachdeportesFM,"Quito, Ecuador","🚨Atención🚨

#WWE anunció la lista de luchadores liberados debido a la crisis del #COVID19:

Drake Maverick (James C… https://t.co/5Qbr0c1qtW"
maurosamu,santiago de chile,"@sebastianpinera presidente y los que somos taxistas, colectiveros o trabajan en transporte publico menor que ayuda… https://t.co/j38FgAlZ4I"
CLMpressDigital,"Castilla-La Mancha, España",Castilla-La Mancha pierde 2.232 autónomos en el mes de marzo https://t.co/0u7AEOCqgk #CLMpressDigital #coronavirus… https://t.co/8zPA8tuWbL
TanyaDiazRemax,"ÜT: 18.456461,-69.955327","Juntos en esto. Seguimos disponibles para ti online.
#quedateencasa #covid19 #tanyadiazremax #remaxrd https://t.co/S60OLnhc2M"
CLMpressDigital,"Castilla-La Mancha, España",Bellón desgrana las medidas fiscales adoptada por el Gobierno local para “estar al lado” de los que más lo necesite… https://t.co/vnKjdbQZOq
magdalenadeluca,Venezuela,¿Está tu empresa preparada para implementar el #teletrabajo ante esta situación? @csybven posee la tecnología neces… https://t.co/ILd3vxFTvt
BonillaRuyS,"Oxford, UK",@elespectador Que ignorancia absoluta la de mi querido @Fer_Vallejo . Lo invito a informarse y a estudiar algo de e… https://t.co/7X4gl7qPyV
emesejota,Barcelona/Valladolid,No tiene #COVID19 . Es una mujer víctima de violación en África. Mañana se estrena el documental.… https://t.co/hphMRS1gyC
ClinicoFusat,,1era clínica en lograr Tercera Acreditación en la región y el 4to prestador privado de alta complejidad en regiones… https://t.co/4oMO3PHtvR
LealNati,"Madrid, Comunidad de Madrid",@juanrallo Exacto. Intentar tapar toda una gestión fallida sacando a Rajoy en chándal me parece cuànto menos infant… https://t.co/9PML1tprfK
CLMpressDigital,"Castilla-La Mancha, España",Eurocaja Rural y Fedeto firman un acuerdo financiero de ‘Soluciones’ para paliar el impacto del Covid-19… https://t.co/PlsDv7Ygzp
CLMpressDigital,"Castilla-La Mancha, España",De la Rosa: “Hay que seguir avanzando en medidas extraordinarias y urgentes para la recuperación del empleo y las p… https://t.co/hklIo5C7HM
TauroniMaria,,@LobaChicha Nos quejamos por tanto! Si un par de minutos al día pensáramos en ellos. Ahora mismo con el #COVID19 ha… https://t.co/4RY8OMvD6Z
Jesus_Enrique88,Los Cuatro Diablos - Chile !!,Servipag @ServipagOnline entrega recomendaciones para adultos mayores en el proceso de cobro de pensiones y nuevos… https://t.co/5KOUVITYeu
RuidoEnLaRed,,"No, no y no 🚫

Dice la diputada Dolores Padierna, que en la Fase 3, de la emergencia sanitaria por #COVID19, no hab… https://t.co/gH2q4F4BGY"
DiarioInstante,"San Salvador, El Salvador",#AlertaCOVID19SV || Abraham Abrego menosprecia medidas de contención  para pandemia de #COVID19 https://t.co/pR9rd9eVm1 vía @diarioinstante
HugoAngelBustos,"Tucuman, Argentina","Secretaria de Servicios Publicos 
Municipalidad de San Miguel de Tucuman.
#COVID19 
#"
CharlyBerry_24,,Y TU CUANTO HAS DONADO PARA LOS NECESITADOS? ASÍ SON ESTAS BASURAS DE ARTISTAS COMUNISTAS #COVID19 https://t.co/jGRfQlVCGH
earcascos,,@DrJesusPorta @GuiuMatias @RocioGRamos @teresamorenoram @MatiasGuiu @nurigongar @PatriciaGmezIg2 Que gusto da ver… https://t.co/XTdkRMeHVI
CoparmexMat,"Matamoros, Tamaulipas",El Gob. de Tamaulipas @fgcabezadevaca sustuvo una videoconferencia con el Pte. de @CoparmexMat Carlos A. Gonzalez y… https://t.co/XKpEkLXQJg
Agenda2030MX,Mexico,"Importante el anuncio que dio a conocer la @CEAVmex,  para dar atención inmediata a las víctimas de delitos federal… https://t.co/3fNRLyi1MI"
NOTICIEROS7,"San Luis Potosí, MX","#Internacional ""Única preocupación"" de OMS es salvar vidas y ""no hay tiempo que perder"", dice director

#Covid19… https://t.co/aSEK3A5grB"
889Noticias,Ciudad de México,"El @GobCDMX sancionará a las empresas de actividades no esenciales que estén desacando la medida de prevención sanitaria  por #covid19

VL"
FundsSociety,"Miami, Florida",¿Cuándo se producirá la próxima recesión en Estados Unidos? @CapitalGroup #EEUU #recesion #COVID19 @FundsSociety… https://t.co/a4HNGgHFxW
tehuacan_radio,Casa Comunal Av.14 De Diciembr,"El comisionado presidencial de Proyectos Estratégicos, @LRodriguez_SV, informó que han recibido $54 m. en cooperaci… https://t.co/JLKewEKJM3"
hectoreliam,Ecuador,"La noticia tiene veracidad desde:
 “... una ciudad que cada vez tiene más...” el resto (lo anterior) #FALSO pero cl… https://t.co/8oDbWAZR5X"
telediariomty,,"🔴 #ÚLTIMAHORA 🔴

Aumenta a 230 la cifra de contagios por #Covid19 en Nuevo León

➡ https://t.co/0wdyrRCsoa https://t.co/n49epIdCtx"
PckVargas,"Frutillar, Chile",@Darline_JO_ Fue una tremenda confrontación de EGOS! Nula EMPATÍA en tiempos de crisis! Mal aún sabiendo que de deb… https://t.co/PQ6JGSa1Vg
AsocHotelesCDMX,"Anzures, Miguel Hidalgo","El Palacio de Bellas Artes, la Torre Latinoamericana y el Ángel de la Independencia son de los lugares más icónicos… https://t.co/CswwRFBtMO"
JefeArica,,"El @JefeArica informa la siguiente Resolución a la Ciudadanía, en donde dispone prorroga de medida de aislamiento e… https://t.co/hKOCgyde92"
TAMPMCORONAVIR1,,👉Aquí el enlace al  vídeo de la noticia en el canal Ávila 7 y la entrevista a nuestro compañero José Luis:… https://t.co/9XpVZJvX2i
doctoraforense,Mexico City and Metropolitan A,#FelizMiercolesATodos manifestaciones virtual de profesionales de la salud Puebla conéctate este 16 de abril 2020 1… https://t.co/pRpIYqJGLu
PerezChueco,,Algo bonito en esta #pandemia #COVID19 https://t.co/PEMEwCGy5F
tuiteralexandra,"Barquisimeto, Venezuela",#CadaFamiliaUnaEscuela ¿Aún no has participado? ¡No esperes más! Sólo debes ingresar al sistema Patria y responder… https://t.co/MnUs1Tl55C
MonicaConCuba,"Allá, en el Sur.Bío-Bío, Chile","Oye, yegua descastada
@JeanineAnez ,deja entrar a su país a las  hermanas y hermanos bolivianos  que esperan en la… https://t.co/dFH3s3iIsA"
soloboletines,,.@CNDH Solicita a las autoridades del Centro Penitenciario y de Reinserción Social de Cuautitlán implementar protoc… https://t.co/vrF2zxYvvG
aimectl,"Washington, DC",Valerio lo venció 👴🏼💪🏼 #QuedateEnCasa #PeruEstaEnNuestrasManos #COVID19 https://t.co/fcABcfncwV
RadioSonora947,"Sonora, México","😷Trabaja la Secretaría de Salud con comunidades indígenas para evitar propagación del #COVID19.
🔴Invita el INEGI a… https://t.co/bageoxweuB"
eselprimerpalo,,"🇦🇷 La estatua de Maradona en Buenos Aires ya tiene su mascarilla contra el #COVID19 

https://t.co/gkHDTqnPV4"
carolroberts0,,"Excelente la suspensión de plano que la firma @_Barak_Rabah consiguió ante el Juzgado Federal, vayan a su perfil a… https://t.co/6fFGUx8wgX"
Hector_Calderin,Las Palmas de Gran Canaria,"Desde que empezó esta pesadilla del #COVID19 he trabajado y leído más que nunca el #BOE 🧐
Trabajando por las mañana… https://t.co/1KN134GBSN"
cesarau69454649,Cali Colombia.,"Decía muy claro la @opsoms que no era una pandemia y a su vez, sabía lo de #China y el #COVID19. https://t.co/Xq1JgL9B0X"
TungurahuaCJ,Ambato - Ecuador,"🔴DATO l 🏦 Porque la integridad de nuestros servidores judiciales nos importa, durante la emergencia sanitaria por e… https://t.co/oFt0XxqcL1"
verorivadeneira,,Italia probará vacuna contra #Covid19 a fines de abril https://t.co/wD97DcIcBz
r2d2_jrz,Cd. Juarez Chih.,Me llama la atención este tipo de alertas; más por el hecho que EEUU es el foco #1 de #COVID19  con más de 500mil d… https://t.co/LzWUsgpHb5
FdezgFran,,¿Os he dicho ya que tengo unos vecin@s muy majos? #informar #mediosdecomunicacion #servicioesencial #COVID19… https://t.co/11jafeGiEA
victoriatorresr,"Jalisco, México","230 personas con #covid19 #coronavirus en Nuevo León, la cifra de fallecidos se mantiene en 7"
AspaniasBurgos,"Burgos, España","🌙 ¡Terminamos el día con otra gran noticia! 

👩‍⚕️ Realizados con éxito todos los test de #Covid19 en la Residencia… https://t.co/lKhdt3tw8o"
diariodeavisos,"Santa Cruz de Tenerife, España",🔴🔴El número de altas en Canarias este miércoles cuadruplica al de nuevos contagios https://t.co/XAvAnh8zYf… https://t.co/MZzf45UP6P
NGNoticiasmx,"Puebla, México","¡Milagro! 

Las calles del Centro Histórico fueron liberadas de comerciantes informales, esto luego de que el Ejecu… https://t.co/7qhmBFSaOR"
exitosape,"Lima, Peru","🔵🔴  #Ahora I Dialogamos con Omar Merino, presidente de la Comisión de Salud del Congreso, en Exitosa. #coronavirus… https://t.co/14LPEF7PnG"
Sabbatella,Argentina,Desde @acumarriachuelo nos sumamos a colaborar con los dispositivos organizados por la Nación y Provincia para dar… https://t.co/Xq7rZjXSAP
coahuilaenlinea,Coahuila,#Nacional La @SSalud_mx reportó el fallecimiento de 7 personas extranjeras en México por #Covid19. Según la base de… https://t.co/NLshr3zFyc
r_cancinoc,"Chile, Talca, Maule","Dos jugadores de Deportes Iquique dieron positivo en control antidoping #COVID19 #QuedateEnCasa
https://t.co/LsR9spHf7F"
JALopezRomero,,Y luego censuran a los demás cuando lo que hay son #BulosGubernamentales A todos nos gustaría saber el número real… https://t.co/HP9dIuxiXL
NlCovid,,"#Actualización  #NuevoLeón los casos de #Covid19 hasta las 15.00 horas del día de hoy son:
147 confirmados por el I… https://t.co/oXpnZkvDU7"
joseprueda,,Los tres pies al gato https://t.co/oG0vZbO0JA #Catalunya #Generalitat #COVID19 #Govern #Buch #Torra #Vox #PP
CdE_UNODC,México D.F.,"#COVID19 | La @UNODC trabaja con los gobiernos, la sociedad civil y los socios comunitarios para la prevención, tra… https://t.co/1s5Drqp2Br"
RadioEducacion,México,"#QuédateEnCasa

Escucha esta noche el Informe Técnico de la Secretaría de Salud sobre el #CoronaVirus #COVID19.

Me… https://t.co/1n6NsBQOZj"
ClaudiaCodina6,,@vueling nos cancela el vuelo para finales de mayo destino Menorca por covid-19. Hasta aquí todo bien. ¿Pero como p… https://t.co/Jut5ZK3Q5q
krispunkt,,Mi hija de 3 años: “soy como el #funko que se dobla pero siempre sigue en pie” #Resistire #COVID19 #QuedateEnCasa… https://t.co/Kf5m9JCJp6
juanpacaiza,"Quito, Ecuador",Gracias a #LecheAndina #LecheGloriaEcuador por su apoyo en la desinfección contra el #COVID19 en nuestro conjunto.… https://t.co/CUstsdl1ZR
ExpPolitica,México,"La alcaldía de la CDMX con más casos de #CoViD19 es Iztapalapa, seguida de Gustavo A. Madero y Miguel Hidalgo https://t.co/jp3D1u1JSB"
ISGLOBALorg,Barcelona,"Los menores de 5 años deberían estar físicamente activos al menos 3 horas al día y, a partir de los 5 años, un míni… https://t.co/uXz3kUBYFJ"
sehacecamino,"Paris, France/La Habana, Cuba/México/Roma, Italia","#coronavirus #COVID19 #COVID 
Soñemos: sería genial estar una noche en Napoles, en vez de estar confinado. 
Pero qu… https://t.co/iUy0ELKkXU"
AnalistaSinNomb,El Salvador,"#COVID19 | El gobierno debería apuntarle a este tipo de comportamiento en su curva de nuevos casos
.
Korea del Sur… https://t.co/wUUpYbYRrh"
cronicajalisco,"Guadalajara, Jalisco",España cuenta con un incremento de pacientes infectados con #COVID19 debido al aumento de número de pruebas a la po… https://t.co/i68NS9eJma
ElCacao_,"Miranda, Venezuela","#15Abr @MovistarVe amplía ancho de banda de su red WiFi Social en 36 hospitales, 17 de ellos centinelas, en Venezue… https://t.co/3YWpiU5I2z"
FRUEHAUFMEXICO,,"Te compartimos las medidas que debes seguir para protegerte contra el COVID-19, y recuerda QUEDATE EN CASA.… https://t.co/6wkRVBNcEG"
JahairoFM,"Cozumel, Quintana Roo","El enculamiento sin ser nada es una grave enfermedad, peor que el #covid19."
Correagro,Colombia,Para mitigar los efectos de la pandemia de #COVID19 en la alimentación y la agricultura es clave garantizar la cont… https://t.co/y9qHWwL675
ecuadorenvivo,Ecuador,#COVID19 Caída del PIB en 2020 sería similar a la de crisis de 1999 https://t.co/eGBGzlPKTj https://t.co/YH2JSD3UbQ
NuevoMundoRadio,"Entre Ríos, Argentina","#COVID19 | Brasil confirmó 204 muertes en las últimas 24 horas, lo que lleva a 1.736 casos fatales en el país. 
Seg… https://t.co/uEM2KqirNa"
bogaplentzia,Plentzia,"Jose Luis Korta, entrenador de San Juan, cree que la campaña arraunlari se podrá realizar con normalidad tras vence… https://t.co/0T3F4GC09m"
KleverSanchezA,#Olmedo #Loja #Ecuador,"Cumplimos con nuestro cantón, Olmedo es cubierto al 100% con Kits Alimenticios para todos nuestros habitantes. Unid… https://t.co/ryHN1hJTVr"
SchmalkoYoni,Paraguay-Itapúa-Encarnación,"Dentro de las acciones de prevención, lucha y mitigación por la Pandemia del #COVID19, se han entregado equipos de… https://t.co/sL0sAxSxAW"
univadis_es,"Madrid, España",Sanidad actualiza su protocolo de actuación ante el COVID-19 ampliando la población objetivo para los test… https://t.co/PfE1qwMOJo
AztecaNoticias,México,"A un año del trágico incendio de la catedral de Notre Dame de París, su reconstrucción está detenida por el #Covid19 https://t.co/8DQ8wjjkqf"
Planoinforma,"San Luis Potosí, México","El precio del oro subió a un máximo en siete años tras la crisis por el #Covid19, lo que llevo a que tailandeses ac… https://t.co/zk60dDKFb4"
Sabescl,"Concepción, Chile","El Minsal informó que 91 personas se encuentran  en estado crítico. 

#minsal #covid19 #coronavirus #Chile

https://t.co/So9v63jxTY"
MundoEjecutivo,Ciudad de México,"La #Interpol descubrió un fraude de millón y medio de euros por venta de mascarillas para #COVID19. 😷

https://t.co/aDsEiwGixe"
elsoldepuebla1,"Puebla, Puebla, México","⚫️De ser necesario, Estado asumirá cremación de fallecidos por #Covid19 https://t.co/51lJLZVNOV"
Ecodiariozac,"Zacatecas, México","#Entorno Integrantes de la Comisión de Turismo de la @legislaturaZac se reunieron con Eduardo Yarto Aponte, titular… https://t.co/ZHsmteif4H"
LaCronicaDeHoy,México,"García Harfuch, aclaró que en la #CDMX continúan los patrullajes diarios en todas las alcaldías para evitar delitos… https://t.co/Tvn1E5INWb"
QuintanaRooHoy1,"Cancún, Quintana Roo","#Entérate👉 Protegidos con guantes, batas y cubrebocas, tres curas católicos dan absolución general a todos los enfe… https://t.co/SRlbitQX6s"
canal6tv,"Acozac 11, Arbolada Ixtapaluca","Descartan cremaciones durante pandemia por #COVID19
.
.
.
Noticias #INFO6 || #Canal6TvTeAcompaña🏠 ||… https://t.co/QKJdsDc2Sh"
guardiacivil,España,"AsíNO❗

Guardia Civil de #Soria denuncia a varios vecinos de Covaleda que simularon un encierro de #Sanfermines sin… https://t.co/noDB2VlZqU"
Beatrizglez77,,"Que acabe todo esto ya por favor, vale que hay que ser positiva, yo soy positiva pero esto me está superando un poc… https://t.co/15NaKlLbUh"
Alaincubano,Cuba,"Interesante dato!
Me propongo ir a ver ese impacto de bala  en Santiago de #Cuba cuando derrotemos la #Covid19… https://t.co/iKIrqgA4lv"
PoliciaAlbacete,"Albacete, España","#AlbaceteEnCasa te ofrece la posibilidad de formar parte de la #historia, en esta situación de lucha contra el… https://t.co/ZKG8CjlWaq"
carloxifre,"Lima, Perú",@RimacSeguros: Ayer @SegurosPacifico informó en el Diario Gestion que hará la devolución de un % de la cuota de seg… https://t.co/opKwgVgC5X
RadarbcNoticias,"Mexicali, Baja California","#INFOGRAFÍA // El Estado de #BajaCalifornia superó los 500 contagios por #Covid19 con un total de 515, y además lle… https://t.co/gAx9O4f2Qn"
TuiteroSismico,"Santiago, Chile","PERÚ reporte al 15 de Abril 
Aumentan a 11.475 los contagiados por #Coronavirus
con 254 Fallecidos a la fecha.… https://t.co/t7v9X0y0JS"
DatosCoronavir1,,"Los 10 países con más casos de #COVID_19 en el mundo.

1:Estados Unidos🇺🇸-637.764
2:España🇪🇸-177.644
3:Italia🇮🇹-165… https://t.co/nQJZNziZu4"
espanaesvoz,,🔴 #últimahora Newtral rectifica horas después de la publicación de España es Voz. #bulos #España #Newtral #gobierno… https://t.co/qZh2bOS7Xr
lider919,"Guadalajara, Jal.","#Entérate 🗣️ 
#COVID19 Exhortan a titulares del IMSS, ISSSTE y SS a equipar a personal médico -… https://t.co/cJnNRZofU2"
SaludGobPue,,El secretario @JorgeHumbertoU dio a conocer que se mantiene abierta la convocatoria para la contratación de persona… https://t.co/DZKViU7wdC
GobernacionGra1,Honduras,"Departamento Gracias a Dios, Municipio de Ahuas, Los guías realizan visitas Domiciliarias en la Comunidad Wawina ,… https://t.co/RAX7bopIkj"
MaikaSpain,Altetico Madrid,#PSOE #COVID19 mascarillas DIFUNDIR POR FAVOR https://t.co/4qyfNE9ti2
robinwinderhc,"New York, NY","!Sí llegaste hasta aquí lo habrás comprendido todo!                       Cuidate mucho.
Hace un año atrás, yo pase… https://t.co/3rmv0xL9pu"
ImpulsoPais,Peru,"🚨 #EstadoDeEmergencia #YoMeQuedoEnCasa 
#LoÚltimo Esta es la situación al #Día31 por el #Coronavirus en Perú. Para… https://t.co/4w4Q01BUHd"
FabiLeonIgnaci1,,#CuidemonosTodosDeTodos porque así disminuirán los contagios de #COVID19 mientras hagamos caso a las recomendacione… https://t.co/6Wb4UIqRmA
GenteQConstruye,Venezuela,Estos son los emprendimientos que facilitan la vida de los colombianos en medio de la emergencia del COVID-19 - Inv… https://t.co/yO7O6TdCeU
ConstruGuiaVzla,Venezuela,Estos son los emprendimientos que facilitan la vida de los colombianos en medio de la emergencia del COVID-19 - Inv… https://t.co/TSjvD02EaF
ArquitectosVzla,"Caracas, Venezuela",Estos son los emprendimientos que facilitan la vida de los colombianos en medio de la emergencia del COVID-19 - Inv… https://t.co/vaNksn6Uc0
TeLoCuentoNews,Latinoamerica,"#15Abr 🔴 El Ministro de Salud de #Bolivia, Marcelo Navajas, anuncia que los profesionales y trabajadores de salud d… https://t.co/HVEmzc8WCE"
AhoraYaSabemos,Venezuela,Estos son los emprendimientos que facilitan la vida de los colombianos en medio de la emergencia del COVID-19 - Inv… https://t.co/sN9gC07kue
VerterAC,Mexicali B.C.,#GiveGenerously #SaveLives #GenerousCampaign Campaña de @AIDSHealthcare y @GlobalAhf que exige al @G20org pronta y… https://t.co/FupQXNtaEB
carlosriande,Pontevedra-Santiago-Balaídos,"No estoy comentando nada del #COVID19 porque cada uno sabe lo suyo pero:

El día empezaba con ese eterno debate de… https://t.co/IoLXcdF9mm"
azulglaciar,A veces me ubico ,"@Teresaribera @iescolar consulten con virologos/as, para que les expliquen lo rápido que se introduce el #COVID19 h… https://t.co/5HhC5idO47"
VertienteGloba1,Mexico,#Enterate El alcalde @RenanBarrera entregó nuevas unidades recolectoras y equipos de protección a los trabajadores… https://t.co/hVh3VJV8uo
marceloalv_agui,Quilpué,"@evelynmatthei habrá pedido su salvoconducto para sacar a pasear a @josefaerrazuriz ? Recuerde que estamos en cuarentena
#COVID19 
#rechazo"
Fatima_Masse,,"Mas allá del discurso, el presupuesto refleja las verdaderas prioridades del gobierno. 

Si realmente importa el bi… https://t.co/o1fQovR5z5"
josefelipeapaza,Bolivia,"@JeanineAnez Una solución a corto plazo del coronavirus.
Cada país q reclute a los jóvenes y personas con mejor sis… https://t.co/LNDjHEPGh2"
CharlyBerry_24,,Y ACABAR CON EL COMUNISMO #ChinaVirus #china #COVID19 https://t.co/vtyiZp2LUa
PecesGlobo,,#COVID19 https://t.co/yM9Zajc7MS +2 millones de contagios a nivel mundial #QuedateEnCasaYa #QuedateEnTuCasaCarajo… https://t.co/0GQHo7UH5V
RodriguezParra_,"Distrito Federal, México","Recomendaciones de la @AmegMexico en los procedimientos endoscópicos durante el #COVID19

✴️Todos pacientes son con… https://t.co/n49wFuPt9W"
SimebalCesm,Palma de Mallorca,"La crisis se cebará con España por su gestión del coronavirus https://t.co/Y8AZFGLZ0A
#COVID19 #SARSCoV2 #CoronavirusARV"
esmeral53489930,,"¿por qué sigue habiendo gente que cree que el #COVID19 solamente es un juego? científicamente esta comprobado, infe… https://t.co/gI6g6Cg6VB"
enmitaaguilar,,@Google en su herramienta Consejos de Seguridad recuerda cuáles son las medidas básicas de protección básicas contr… https://t.co/6CPHSz78Cj
sodik_tenorio,"Toluca, México",Muero de ganas por ver cómo HBO hace la miniserie del #COVID19 y retrate a la #OMS tan inepta como a los de… https://t.co/Bn8BHm1gz4
Cardio_delaGuia,Dénia Benidorm Valencia Spain,"Si esto es real... 🤦🏼‍♂️ nadie se responsabilizará, aquí no pasa nada, el 97% apoya la gestión... en fin. 
#COVID19… https://t.co/0AnPE1w2Z9"
Andres07439170,"Merlo, Argentina",#COVID19 no te tenemos miedo ⚪️💪 https://t.co/Nqw8mRCaRe
enlafame,"San José, Costa Rica","Estados unidos imprimiendo trillones de dólares sin respaldo, para “comprar” la economía. Una eventual devaluación… https://t.co/dEHk6JBPNr"
Cardinal_LA,Buenos Aires,"Llevá el permiso correspondiente, usá tapabocas y mantené tu higiene y la distancia prudencial.
.
Cuidarte es cuida… https://t.co/6rkZguBssh"
NachoKamacho37,"Pernambuco, Brasil","@abogadoparis Igual está inmunizada de gripe española de 1918 y por eso ha conseguido superar el #COVID19.

Sería i… https://t.co/pN7TGLwMn7"
KCGI_65,"NAVARRA, ESPAÑA","@PSOE El 97'3% son afiliados @PSOE  con carnet de partido, el gobierno llego tarde y mal  #COVID19 sigue mal #coronavirusEspana"
NlSalud,,"En #NuevoLeón los casos de #Covid19 hasta las 15.00 horas del día de hoy son:
147 confirmados por el INDRE
67 confi… https://t.co/bxvXdWia4b"
ServiuLosLagos,PMC - Chile,Nuestro equipo de Campamentos @ServiuLosLagos junto a Seremi @minvu_loslagos @JorgeAGuevara6 y @jamesfrycarey… https://t.co/R3yDItqRXF
imprenal_cr,"La Uruca, San José, Costa Rica","Es difícil, pero no imposible. 

Limitemos la cantidad de veces que nos tocamos la cara para prevenir la propagació… https://t.co/5aWj8dopVH"
DAVID_VK7,"México, Cancún","Quieres que la pandemia acabe pronto.solonquedate en casa para evitar más contagios...
https://t.co/wgQglvC7s3… https://t.co/wRhZGqSgmS"
16paumolina,,"Q pereza me está dando la gente, como se nota el aburrimiento q esta causando nuestro amigo #COVID19."
JusElectoralMx,México,"Las elecciones de #Coahuila e #Hidalgo se realizarán hasta que sea seguro para todas y todos. 

#COVID19… https://t.co/jibKLmM8g5"
venadomestizo,méxico,Compartan por favor. Materiales en lenguas indígenas para uso libre sobre el #Covid19 https://t.co/8zY7wiUWNU
PadreJesusLarez,,"🛐Oremos por los privados de libertad en las cárceles donde está hay #COVID19. Sana Señor Jesús a tus hijos, que se… https://t.co/9sPDPhqnUZ"
AETCPS,"Madrid, Comunidad de Madrid",. @emirates realiza pruebas del #COVID19 antes de cada vuelo para evitar su propagación. @mitmagob @AesaSpain medid… https://t.co/idHLHsB8zX
ComunicacionQR,"Quintana Roo, México",Durante la emergencia por #Coronavirus  🦠#COVID19 el Gobierno del Estado tiene el programa ✋… https://t.co/NHtIIiiXDv
r_cancinoc,"Chile, Talca, Maule","Estudio advierte que pacientes con #COVID19 pueden contagiar 3 días antes de mostrar síntomas #QuedateEnCasa
https://t.co/jrtUXYK0GC"
TorDay61,"Buenos Aires, Argentina","@A24COM
 @angeletchecopar
 @edufeiok
 @JonatanViale
 @mauroszeta
 @ginesggarcia
 #CoronavirusArgentina #COVID19… https://t.co/Z9RWqBHt2r"
v_galvan_rocha,"Cancún, Q.Roo","Reporte de #Covid19 en #Cuba

https://t.co/iT8duxifp4"
mynameisPonny,Hyrule Field,Les indigna lo del YouTuber que salió a hacer su desmadrito de #COVID19 pero son expertos en celebrar a la gente pendeja y hacerla famosa.
jhourcade,"Buenos Aires, Argentina",El 14/04 con el apoyo de @OnusidaLatina y @opsoms se realizó otro Webinario sobre #COVID19 y VIH el video completo… https://t.co/l0yjcVEMGW
televisazac,Av. Pedro Coronel No. 56 Zac,"🔴 Suman 20 los casos positivos de #COVID19 en el estado de #Zacatecas hasta ahora.

#QuédateEnCasa https://t.co/m7WGvhN30I"
BabesZibila_BI,BILBAO (Bizkaia),Sabemos que el confinamiento puede resultar duro y más para aquellas personas que viven solas o tienen trastornos e… https://t.co/1PB5jkORPM
